club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status,Year
AS Saint-Étienne,Dimitri Payet,24.0,France,Left Winger,LW,9000000.0,LOSC Lille,France,9000000.0,out,summer,Ligue 1,2011,False,,2011
AS Saint-Étienne,Blaise Matuidi,24.0,France,Central Midfield,CM,8000000.0,Paris SG,France,8000000.0,out,summer,Ligue 1,2011,False,,2011
AS Saint-Étienne,Emmanuel Rivière,21.0,Martinique,Centre-Forward,CF,5250000.0,Toulouse,France,6000000.0,out,summer,Ligue 1,2011,False,,2011
AS Saint-Étienne,Kevin Mirallas,23.0,Belgium,Right Winger,RW,4500000.0,Olympiacos,Greece,2500000.0,out,summer,Ligue 1,2011,False,,2011
AS Saint-Étienne,Gonzalo Bergessio,27.0,Argentina,Centre-Forward,CF,3000000.0,Catania,Italy,1900000.0,out,summer,Ligue 1,2011,False,,2011
AS Saint-Étienne,Gelson Fernandes,24.0,Switzerland,Defensive Midfield,DM,3500000.0,Leicester,England,500000.0,out,summer,Ligue 1,2011,True,loan with fee,2011
AS Saint-Étienne,Carlos Bocanegra,32.0,United States,Centre-Back,CB,2500000.0,Rangers,Scotland,460000.0,out,summer,Ligue 1,2011,False,,2011
AS Saint-Étienne,Jérémie Janot,34.0,France,Goalkeeper,GK,1000000.0,FC Lorient,France,0.0,out,summer,Ligue 1,2011,True,free loan,2011
AS Saint-Étienne,Christophe Landrin,34.0,France,Central Midfield,CM,1500000.0,AC Arles,France,0.0,out,summer,Ligue 1,2011,False,,2011
AS Saint-Étienne,Jessy Moulin,25.0,France,Goalkeeper,GK,150000.0,Clermont Foot,France,0.0,out,summer,Ligue 1,2011,True,free loan,2011
AS Saint-Étienne,Vincent Planté,30.0,France,Goalkeeper,GK,600000.0,Guingamp,France,0.0,out,summer,Ligue 1,2011,False,,2011
AS Saint-Étienne,Guirane N'Daw,27.0,Senegal,Defensive Midfield,DM,1500000.0,Birmingham,England,0.0,out,summer,Ligue 1,2011,True,free loan,2011
AS Saint-Étienne,Boubacar Mansaly,23.0,Senegal,Defensive Midfield,DM,300000.0,Without Club,,,out,summer,Ligue 1,2011,False,,2011
AS Saint-Étienne,Steed Malbranque,31.0,France,Central Midfield,CM,3000000.0,Career break,,,out,summer,Ligue 1,2011,False,,2011
AS Saint-Étienne,Pierre-Emerick Aubameyang,22.0,Gabon,Centre-Forward,CF,4000000.0,AC Milan,Italy,1800000.0,in,winter,Ligue 1,2011,False,,2011
AS Saint-Étienne,Jonathan Brison,28.0,France,Left-Back,LB,2000000.0,AS Nancy,France,300000.0,in,winter,Ligue 1,2011,False,,2011
AS Saint-Étienne,Danijel Aleksic,20.0,Serbia,Attacking Midfield,AM,500000.0,Genoa,Italy,0.0,in,winter,Ligue 1,2011,False,,2011
AS Saint-Étienne,Gelson Fernandes,25.0,Switzerland,Defensive Midfield,DM,3500000.0,Udinese Calcio,Italy,500000.0,out,winter,Ligue 1,2011,True,loan with fee,2011
AS Saint-Étienne,Moustapha Sall,26.0,Senegal,Centre-Back,CB,900000.0,AS Nancy,France,0.0,out,winter,Ligue 1,2011,True,free loan,2011
AS Saint-Étienne,Idriss Saadi,19.0,Algeria,Centre-Forward,CF,600000.0,Stade Reims,France,0.0,out,winter,Ligue 1,2011,True,free loan,2011
AS Saint-Étienne,Paulão,29.0,Brazil,Centre-Back,CB,2500000.0,Real Betis,Spain,0.0,out,winter,Ligue 1,2011,True,free loan,2011
AS Saint-Étienne,Boubacar Sanogo,29.0,Cote d'Ivoire,Centre-Forward,CF,850000.0,Without Club,,,out,winter,Ligue 1,2011,False,,2011
Dijon FCO,Brice Jovial,27.0,Guadeloupe,Centre-Forward,CF,1000000.0,AC Le Havre,France,2000000.0,in,summer,Ligue 1,2011,False,,2011
Dijon FCO,Samuel Souprayen,22.0,France,Centre-Back,CB,1500000.0,Stade Rennais,France,1500000.0,in,summer,Ligue 1,2011,False,,2011
Dijon FCO,Grégory Thil,31.0,France,Centre-Forward,CF,750000.0,US Boulogne,France,800000.0,in,summer,Ligue 1,2011,False,,2011
Dijon FCO,Younousse Sankharé,21.0,Senegal,Central Midfield,CM,1000000.0,Paris SG,France,500000.0,in,summer,Ligue 1,2011,False,,2011
Dijon FCO,Thomas Guerbert,22.0,France,Attacking Midfield,AM,,Luzenac AP,France,0.0,in,summer,Ligue 1,2011,False,,2011
Dijon FCO,Abdoulaye Méïté,30.0,Cote d'Ivoire,Centre-Back,CB,2000000.0,West Brom,England,0.0,in,summer,Ligue 1,2011,False,,2011
Dijon FCO,Zakaria Diallo,24.0,France,Centre-Back,CB,200000.0,RSC Charleroi,Belgium,0.0,in,summer,Ligue 1,2011,False,,2011
Dijon FCO,Christopher Joufreau,19.0,France,Left Winger,LW,,US Changé,France,0.0,in,summer,Ligue 1,2011,False,,2011
Dijon FCO,Cédric Varrault,31.0,France,Centre-Back,CB,600000.0,Panionios,Greece,0.0,in,summer,Ligue 1,2011,False,,2011
Dijon FCO,Baptiste Reynet,20.0,France,Goalkeeper,GK,,FC Martigues,France,0.0,in,summer,Ligue 1,2011,False,,2011
Dijon FCO,Daisuke Matsui,30.0,Japan,Left Midfield,LM,1000000.0,Grenoble,France,0.0,in,summer,Ligue 1,2011,False,,2011
Dijon FCO,Kentin Olive,15.0,France,Centre-Back,CB,,PSG Youth,France,0.0,in,summer,Ligue 1,2011,False,,2011
Dijon FCO,Sekou Baradji,27.0,France,Defensive Midfield,DM,600000.0,Hapoel Raanana,Israel,0.0,in,summer,Ligue 1,2011,False,,2011
Dijon FCO,Damien Marcq,22.0,France,Defensive Midfield,DM,2500000.0,SM Caen,France,0.0,in,summer,Ligue 1,2011,True,free loan,2011
Dijon FCO,Sebastián Ribas,23.0,Uruguay,Centre-Forward,CF,3000000.0,Genoa,Italy,0.0,out,summer,Ligue 1,2011,False,,2011
Dijon FCO,Stéphane Morisot,33.0,France,Defensive Midfield,DM,200000.0,FC Rouen 1899,France,0.0,out,summer,Ligue 1,2011,False,,2011
Dijon FCO,Florent Ogier,22.0,France,Centre-Back,CB,400000.0,Besançon RC,France,0.0,out,summer,Ligue 1,2011,True,free loan,2011
Dijon FCO,Jérôme Martin,25.0,France,Defensive Midfield,DM,200000.0,US Orléans,France,0.0,out,summer,Ligue 1,2011,False,,2011
Dijon FCO,Youcef Touati,22.0,Algeria,Attacking Midfield,AM,,Red Star FC 93,France,0.0,out,summer,Ligue 1,2011,False,,2011
Dijon FCO,Ruddy M'Passi,21.0,Congo,Centre-Forward,CF,,Atl. Baleares,Spain,0.0,out,summer,Ligue 1,2011,False,,2011
Dijon FCO,Raphaël Cacérès,23.0,France,Centre-Forward,CF,400000.0,Troyes,France,0.0,out,summer,Ligue 1,2011,True,free loan,2011
Dijon FCO,Franck Grandel,33.0,Guadeloupe,Goalkeeper,GK,200000.0,Without Club,,,out,summer,Ligue 1,2011,False,,2011
Dijon FCO,Mickaël Isabey,36.0,France,Right Midfield,RM,,Retired,,,out,summer,Ligue 1,2011,False,,2011
Dijon FCO,Charley Fomen,21.0,Cameroon,Left-Back,LB,750000.0,Marseille,France,0.0,out,summer,Ligue 1,2011,True,end of loan,2011
Dijon FCO,Lhadji Badiane,24.0,France,Right Winger,RW,400000.0,Stade Rennais,France,0.0,out,summer,Ligue 1,2011,True,end of loan,2011
Dijon FCO,Younousse Sankharé,21.0,Senegal,Central Midfield,CM,1000000.0,Paris SG,France,0.0,out,summer,Ligue 1,2011,True,end of loan,2011
Dijon FCO,Nicolas Seguin,21.0,France,Centre-Back,CB,200000.0,Olympique Lyon,France,0.0,out,summer,Ligue 1,2011,True,end of loan,2011
Dijon FCO,Zié Diabaté,22.0,Cote d'Ivoire,Left-Back,LB,900000.0,Dinamo,Romania,500000.0,in,winter,Ligue 1,2011,False,,2011
Dijon FCO,Bennard Kumordzi,26.0,Ghana,Defensive Midfield,DM,2000000.0,Panionios,Greece,300000.0,in,winter,Ligue 1,2011,False,,2011
Dijon FCO,Koro Koné,22.0,Cote d'Ivoire,Centre-Forward,CF,350000.0,Spartak Trnava,Slovakia,250000.0,in,winter,Ligue 1,2011,False,,2011
Dijon FCO,Hakeem Achour,22.0,France,Left Winger,LW,,US Ivry,France,0.0,in,winter,Ligue 1,2011,False,,2011
Dijon FCO,Gaël Kakuta,20.0,DR Congo,Attacking Midfield,AM,4500000.0,Chelsea,England,0.0,in,winter,Ligue 1,2011,True,free loan,2011
Dijon FCO,Christophe Mandanne,26.0,France,Centre-Forward,CF,650000.0,Guingamp,France,0.0,out,winter,Ligue 1,2011,True,free loan,2011
Dijon FCO,Mehdi Courgnaud,21.0,France,Right Winger,RW,500000.0,AC Arles,France,0.0,out,winter,Ligue 1,2011,True,free loan,2011
Dijon FCO,Christopher Joufreau,19.0,France,Left Winger,LW,150000.0,Poiré-sur-Vie,France,0.0,out,winter,Ligue 1,2011,True,free loan,2011
Dijon FCO,Alexis Zywiecki,27.0,France,Centre-Back,CB,400000.0,Fréjus-St-Raph.,France,0.0,out,winter,Ligue 1,2011,False,,2011
Dijon FCO,Mickaël Isabey,36.0,France,Right Midfield,RM,,Retired,,,out,winter,Ligue 1,2011,False,,2011
FC Girondins Bordeaux,Nicolas Maurice-Belay,26.0,France,Left Midfield,LM,2700000.0,FC Sochaux,France,0.0,in,summer,Ligue 1,2011,False,,2011
FC Girondins Bordeaux,Landry N'Guémo,25.0,Cameroon,Defensive Midfield,DM,4000000.0,AS Nancy,France,0.0,in,summer,Ligue 1,2011,False,,2011
FC Girondins Bordeaux,Andre Poko,18.0,Gabon,Defensive Midfield,DM,,US Bitam,Gabon,,in,summer,Ligue 1,2011,False,,2011
FC Girondins Bordeaux,Fernando,30.0,Brazil,Defensive Midfield,DM,3000000.0,Shabab,Saudi Arabia,6000000.0,out,summer,Ligue 1,2011,False,,2011
FC Girondins Bordeaux,Alou Diarra,29.0,France,Defensive Midfield,DM,12000000.0,Marseille,France,5000000.0,out,summer,Ligue 1,2011,False,,2011
FC Girondins Bordeaux,Wendel,29.0,Brazil,Left Midfield,LM,6000000.0,Ittihad,Saudi Arabia,1500000.0,out,summer,Ligue 1,2011,False,,2011
FC Girondins Bordeaux,Ulrich Ramé,38.0,France,Goalkeeper,GK,500000.0,CS Sedan,France,0.0,out,summer,Ligue 1,2011,False,,2011
FC Girondins Bordeaux,Paul Lasne,22.0,France,Defensive Midfield,DM,500000.0,AC Ajaccio,France,0.0,out,summer,Ligue 1,2011,False,,2011
FC Girondins Bordeaux,Pierre Ducasse,24.0,France,Defensive Midfield,DM,1800000.0,Lens,France,0.0,out,summer,Ligue 1,2011,False,,2011
FC Girondins Bordeaux,Fernando Cavenaghi,27.0,Argentina,Centre-Forward,CF,1500000.0,River Plate,Argentina,0.0,out,summer,Ligue 1,2011,False,,2011
FC Girondins Bordeaux,Salif Sané,20.0,Senegal,Centre-Back,CB,350000.0,AS Nancy,France,0.0,out,summer,Ligue 1,2011,True,free loan,2011
FC Girondins Bordeaux,Maxime Poundjé,18.0,France,Left-Back,LB,,Nîmes Olympique,France,0.0,out,summer,Ligue 1,2011,True,free loan,2011
FC Girondins Bordeaux,Matthieu Saunier,21.0,France,Centre-Back,CB,400000.0,Troyes,France,,out,summer,Ligue 1,2011,False,,2011
FC Girondins Bordeaux,André,20.0,Brazil,Centre-Forward,CF,3500000.0,Dynamo Kyiv,Ukraine,0.0,out,summer,Ligue 1,2011,True,end of loan,2011
FC Girondins Bordeaux,Mariano,25.0,Brazil,Right-Back,RB,3500000.0,Fluminense,Brazil,3000000.0,in,winter,Ligue 1,2011,False,,2011
FC Girondins Bordeaux,Ludovic Obraniak,27.0,Poland,Attacking Midfield,AM,3750000.0,LOSC Lille,France,1000000.0,in,winter,Ligue 1,2011,False,,2011
FC Girondins Bordeaux,Vujadin Savic,21.0,Serbia,Centre-Back,CB,1000000.0,Dynamo Dresden,Germany,0.0,out,winter,Ligue 1,2011,True,free loan,2011
FC Girondins Bordeaux,Grzegorz Krychowiak,21.0,Poland,Defensive Midfield,DM,1000000.0,FC Nantes,France,0.0,out,winter,Ligue 1,2011,True,free loan,2011
FC Girondins Bordeaux,Floyd Ayité,22.0,Togo,Left Winger,LW,700000.0,Stade Reims,France,0.0,out,winter,Ligue 1,2011,False,,2011
FC Girondins Bordeaux,Anthony Modeste,23.0,France,Centre-Forward,CF,4750000.0,Blackburn,England,0.0,out,winter,Ligue 1,2011,True,free loan,2011
FC Lorient,Kévin Monnet-Paquet,22.0,France,Left Winger,LW,2500000.0,Lens,France,3000000.0,in,summer,Ligue 1,2011,False,,2011
FC Lorient,Innocent Emeghara,22.0,Switzerland,Centre-Forward,CF,1200000.0,Grasshoppers,Switzerland,2500000.0,in,summer,Ligue 1,2011,False,,2011
FC Lorient,Mathieu Coutadeur,25.0,France,Central Midfield,CM,3000000.0,Monaco,France,2000000.0,in,summer,Ligue 1,2011,False,,2011
FC Lorient,Gilles Sunu,20.0,Togo,Centre-Forward,CF,500000.0,Arsenal Res.,England,1500000.0,in,summer,Ligue 1,2011,False,,2011
FC Lorient,Jérémie Janot,34.0,France,Goalkeeper,GK,1000000.0,Saint-Étienne,France,0.0,in,summer,Ligue 1,2011,True,free loan,2011
FC Lorient,Julien Quercia,24.0,France,Centre-Forward,CF,1600000.0,AJ Auxerre,France,0.0,in,summer,Ligue 1,2011,False,,2011
FC Lorient,Florent Chaigneau,27.0,France,Goalkeeper,GK,,Poiré-sur-Vie,France,0.0,in,summer,Ligue 1,2011,False,,2011
FC Lorient,Adama Touré,19.0,Mali,Central Midfield,CM,150000.0,Paris SG,France,0.0,in,summer,Ligue 1,2011,False,,2011
FC Lorient,Pedrinho,26.0,Portugal,Right-Back,RB,1300000.0,Coimbra,Portugal,0.0,in,summer,Ligue 1,2011,False,,2011
FC Lorient,Tristan Do,18.0,Thailand,Right-Back,RB,150000.0,R. Strasbourg B,France,0.0,in,summer,Ligue 1,2011,False,,2011
FC Lorient,Lucas Mareque,28.0,Argentina,Left-Back,LB,1200000.0,Independiente,Argentina,0.0,in,summer,Ligue 1,2011,False,,2011
FC Lorient,Cheick Touré,18.0,Cote d'Ivoire,Centre-Back,CB,,Fulham U23,England,0.0,in,summer,Ligue 1,2011,False,,2011
FC Lorient,Joel Campbell,19.0,Costa Rica,Centre-Forward,CF,,Arsenal,England,0.0,in,summer,Ligue 1,2011,True,free loan,2011
FC Lorient,Jérémie Aliadière,28.0,France,Centre-Forward,CF,900000.0,Without Club,,,in,summer,Ligue 1,2011,False,,2011
FC Lorient,Kévin Gameiro,24.0,France,Centre-Forward,CF,13500000.0,Paris SG,France,11000000.0,out,summer,Ligue 1,2011,False,,2011
FC Lorient,Jérémy Morel,27.0,Madagascar,Centre-Back,CB,3300000.0,Marseille,France,2500000.0,out,summer,Ligue 1,2011,False,,2011
FC Lorient,Lynel Kitambala,22.0,France,Centre-Forward,CF,2800000.0,Saint-Étienne,France,2500000.0,out,summer,Ligue 1,2011,False,,2011
FC Lorient,Rafik Bouderbal,23.0,Algeria,Right Winger,RW,50000.0,AS Lyon-Duchère,France,0.0,out,summer,Ligue 1,2011,False,,2011
FC Lorient,James Fanchone,31.0,France,Right Winger,RW,900000.0,AC Le Havre,France,0.0,out,summer,Ligue 1,2011,False,,2011
FC Lorient,Lionel Cappone,32.0,France,Goalkeeper,GK,600000.0,Stade Brest 29,France,0.0,out,summer,Ligue 1,2011,False,,2011
FC Lorient,Morgan Amalfitano,26.0,France,Right Winger,RW,6500000.0,Marseille,France,0.0,out,summer,Ligue 1,2011,False,,2011
FC Lorient,Alban Joinel,31.0,France,Goalkeeper,GK,200000.0,Carquefou,France,0.0,out,summer,Ligue 1,2011,False,,2011
FC Lorient,Franco Sosa,30.0,Argentina,Right-Back,RB,1900000.0,Boca Juniors,Argentina,0.0,out,summer,Ligue 1,2011,False,,2011
FC Lorient,Antoine Buron,27.0,France,Right Winger,RW,150000.0,FC Dieppe,France,0.0,out,summer,Ligue 1,2011,False,,2011
FC Lorient,Cheick Touré,18.0,Cote d'Ivoire,Centre-Back,CB,,Bayonne,France,0.0,out,summer,Ligue 1,2011,True,free loan,2011
FC Lorient,Olivier Monterrubio,34.0,France,Left Winger,LW,,Retired,,,out,summer,Ligue 1,2011,False,,2011
FC Lorient,Guillaume Gégousse,21.0,France,Central Midfield,CM,200000.0,Without Club,,,out,summer,Ligue 1,2011,False,,2011
FC Lorient,Pierre Ducasse,24.0,France,Defensive Midfield,DM,1800000.0,G. Bordeaux,France,0.0,out,summer,Ligue 1,2011,True,end of loan,2011
FC Lorient,Francis Coquelin,20.0,France,Defensive Midfield,DM,1300000.0,Arsenal Res.,England,0.0,out,summer,Ligue 1,2011,True,end of loan,2011
FC Lorient,Kévin Monnet-Paquet,22.0,France,Left Winger,LW,2500000.0,Lens,France,0.0,out,summer,Ligue 1,2011,True,end of loan,2011
FC Lorient,Gilles Sunu,20.0,Togo,Centre-Forward,CF,500000.0,Arsenal Res.,England,0.0,out,summer,Ligue 1,2011,True,end of loan,2011
FC Lorient,Wesley Lautoa,24.0,France,Centre-Back,CB,1000000.0,CS Sedan,France,2000000.0,in,winter,Ligue 1,2011,False,,2011
FC Lorient,Ladislas Douniama,25.0,Congo,Second Striker,SS,400000.0,Guingamp,France,100000.0,in,winter,Ligue 1,2011,False,,2011
FC Lorient,Lamine Gassama,22.0,Senegal,Right-Back,RB,700000.0,Olympique Lyon,France,0.0,in,winter,Ligue 1,2011,False,,2011
FC Lorient,Gabriel Peñalba,27.0,Argentina,Central Midfield,CM,650000.0,Argentinos Jrs.,Argentina,0.0,out,winter,Ligue 1,2011,False,,2011
FC Lorient,Adama Touré,20.0,Mali,Central Midfield,CM,150000.0,Sporting B,Spain,0.0,out,winter,Ligue 1,2011,False,,2011
FC Lorient,Fabien Robert,23.0,France,Left Midfield,LM,600000.0,Doncaster,England,0.0,out,winter,Ligue 1,2011,True,free loan,2011
FC Lorient,Sebastián Dubarbier,25.0,Argentina,Left-Back,LB,850000.0,Córdoba CF,Spain,0.0,out,winter,Ligue 1,2011,True,free loan,2011
FC Sochaux-Montbéliard,Sébastien Corchia,20.0,France,Right-Back,RB,2500000.0,Le Mans FC,France,2000000.0,in,summer,Ligue 1,2011,False,,2011
FC Sochaux-Montbéliard,Abdoul Camara,21.0,Guinea,Left Winger,LW,1000000.0,Stade Rennais,France,1500000.0,in,summer,Ligue 1,2011,False,,2011
FC Sochaux-Montbéliard,Sébastien Roudet,30.0,France,Attacking Midfield,AM,2500000.0,Lens,France,0.0,in,summer,Ligue 1,2011,False,,2011
FC Sochaux-Montbéliard,Steven Mouyokolo,24.0,France,Centre-Back,CB,1500000.0,Wolves,England,0.0,in,summer,Ligue 1,2011,True,free loan,2011
FC Sochaux-Montbéliard,Brown Ideye,22.0,Nigeria,Centre-Forward,CF,6000000.0,Dynamo Kyiv,Ukraine,9000000.0,out,summer,Ligue 1,2011,False,,2011
FC Sochaux-Montbéliard,Matthieu Dreyer,22.0,France,Goalkeeper,GK,700000.0,Fréjus-St-Raph.,France,0.0,out,summer,Ligue 1,2011,False,,2011
FC Sochaux-Montbéliard,Jacques Faty,27.0,Senegal,Centre-Back,CB,2500000.0,Sivasspor,Turkey,0.0,out,summer,Ligue 1,2011,False,,2011
FC Sochaux-Montbéliard,Nicolas Maurice-Belay,26.0,France,Left Midfield,LM,2700000.0,G. Bordeaux,France,0.0,out,summer,Ligue 1,2011,False,,2011
FC Sochaux-Montbéliard,Maxime Josse,24.0,France,Centre-Back,CB,700000.0,Litex Lovech,Bulgaria,0.0,out,summer,Ligue 1,2011,False,,2011
FC Sochaux-Montbéliard,Boukary Dramé,26.0,Senegal,Left-Back,LB,1700000.0,Chievo Verona,Italy,0.0,out,summer,Ligue 1,2011,False,,2011
FC Sochaux-Montbéliard,Vaclav Sverkos,27.0,Czech Republic,Centre-Forward,CF,900000.0,Banik Ostrava,Czech Republic,0.0,out,summer,Ligue 1,2011,False,,2011
FC Sochaux-Montbéliard,Frédéric Duplus,21.0,France,Right-Back,RB,500000.0,Guingamp,France,0.0,out,summer,Ligue 1,2011,True,free loan,2011
FC Sochaux-Montbéliard,Badara Sène,26.0,Senegal,Defensive Midfield,DM,200000.0,Without Club,,,out,summer,Ligue 1,2011,False,,2011
FC Sochaux-Montbéliard,Geoffrey Tulasne,23.0,France,Central Midfield,CM,600000.0,Without Club,,,out,summer,Ligue 1,2011,False,,2011
FC Sochaux-Montbéliard,Ivan Stevanovic,28.0,Serbia,Right-Back,RB,550000.0,Retired,,,out,summer,Ligue 1,2011,False,,2011
FC Sochaux-Montbéliard,Yaya Banana,20.0,Cameroon,Centre-Back,CB,1000000.0,Esperance,Tunisia,1500000.0,in,winter,Ligue 1,2011,False,,2011
FC Sochaux-Montbéliard,King Osanga,21.0,Nigeria,Right Winger,RW,700000.0,ES Sahel,Tunisia,250000.0,in,winter,Ligue 1,2011,False,,2011
FC Sochaux-Montbéliard,Thierry Doubai,23.0,Cote d'Ivoire,Defensive Midfield,DM,1400000.0,Udinese Calcio,Italy,0.0,in,winter,Ligue 1,2011,True,free loan,2011
FC Sochaux-Montbéliard,Kévin Anin,25.0,France,Central Midfield,CM,3000000.0,OGC Nice,France,2500000.0,out,winter,Ligue 1,2011,False,,2011
FC Toulouse,Emmanuel Rivière,21.0,Martinique,Centre-Forward,CF,5250000.0,Saint-Étienne,France,6000000.0,in,summer,Ligue 1,2011,False,,2011
FC Toulouse,Umut Bulut,28.0,Turkey,Centre-Forward,CF,6000000.0,Trabzonspor,Turkey,3800000.0,in,summer,Ligue 1,2011,False,,2011
FC Toulouse,Pavle Ninkov,26.0,Serbia,Right-Back,RB,3000000.0,Red Star,Serbia,1740000.0,in,summer,Ligue 1,2011,False,,2011
FC Toulouse,Aymen Abdennour,21.0,Tunisia,Centre-Back,CB,1200000.0,ES Sahel,Tunisia,500000.0,in,summer,Ligue 1,2011,False,,2011
FC Toulouse,Rémy Riou,23.0,France,Goalkeeper,GK,800000.0,AJ Auxerre,France,0.0,in,summer,Ligue 1,2011,False,,2011
FC Toulouse,Luan,22.0,Brazil,Left Winger,LW,1500000.0,Palmeiras,Brazil,3150000.0,out,summer,Ligue 1,2011,False,,2011
FC Toulouse,Xavier Pentecôte,25.0,France,Centre-Forward,CF,1200000.0,OGC Nice,France,1200000.0,out,summer,Ligue 1,2011,False,,2011
FC Toulouse,Mauro Cetto,29.0,Argentina,Centre-Back,CB,3200000.0,US Palermo,Italy,450000.0,out,summer,Ligue 1,2011,False,,2011
FC Toulouse,Florian Aigouy,20.0,France,Centre-Back,CB,150000.0,Tarbes Pyrénées,France,0.0,out,summer,Ligue 1,2011,False,,2011
FC Toulouse,Sören Larsen,29.0,Denmark,Centre-Forward,CF,700000.0,Aarhus GF,Denmark,0.0,out,summer,Ligue 1,2011,False,,2011
FC Toulouse,Jean-Joël Perrier-Doumbé,32.0,Cameroon,Right-Back,RB,300000.0,Retired,,,out,summer,Ligue 1,2011,False,,2011
FC Toulouse,Fodé Mansare,29.0,Guinea,Left Winger,LW,1400000.0,Without Club,,,out,summer,Ligue 1,2011,False,,2011
FC Toulouse,Mathieu Valverde,28.0,France,Goalkeeper,GK,1500000.0,Without Club,,,out,summer,Ligue 1,2011,False,,2011
FC Toulouse,Adrián Gunino,22.0,Uruguay,Right-Back,RB,2000000.0,Danubio FC,Uruguay,0.0,out,summer,Ligue 1,2011,True,end of loan,2011
FC Toulouse,Yannis Tafer,20.0,Algeria,Right Midfield,RM,1000000.0,Olympique Lyon,France,0.0,out,summer,Ligue 1,2011,True,end of loan,2011
FC Toulouse,Federico Santander,20.0,Paraguay,Centre-Forward,CF,1800000.0,Guaraní,Paraguay,0.0,out,summer,Ligue 1,2011,True,end of loan,2011
FC Toulouse,Luis Mejía,20.0,Panama,Goalkeeper,GK,75000.0,CA Fénix,Uruguay,0.0,out,summer,Ligue 1,2011,True,end of loan,2011
FC Toulouse,Serge Aurier,19.0,Cote d'Ivoire,Right-Back,RB,2000000.0,Lens,France,1300000.0,in,winter,Ligue 1,2011,False,,2011
FC Évian Thonon Gaillard,Mohammed Rabiu,21.0,Ghana,Defensive Midfield,DM,300000.0,Udinese Calcio,Italy,1000000.0,in,summer,Ligue 1,2011,False,,2011
FC Évian Thonon Gaillard,Cédric Mongongu,22.0,DR Congo,Centre-Back,CB,4000000.0,Monaco,France,500000.0,in,summer,Ligue 1,2011,False,,2011
FC Évian Thonon Gaillard,Stephan Andersen,29.0,Denmark,Goalkeeper,GK,2000000.0,Bröndby IF,Denmark,350000.0,in,summer,Ligue 1,2011,False,,2011
FC Évian Thonon Gaillard,Saber Khalifa,24.0,Tunisia,Centre-Forward,CF,700000.0,Esperance,Tunisia,0.0,in,summer,Ligue 1,2011,False,,2011
FC Évian Thonon Gaillard,Jérôme Leroy,36.0,France,Attacking Midfield,AM,1000000.0,Stade Rennais,France,0.0,in,summer,Ligue 1,2011,False,,2011
FC Évian Thonon Gaillard,Fabrice Ehret,31.0,France,Left-Back,LB,750000.0,1. FC Köln,Germany,0.0,in,summer,Ligue 1,2011,False,,2011
FC Évian Thonon Gaillard,Sidney Govou,31.0,France,Right Winger,RW,4000000.0,Panathinaikos,Greece,0.0,in,summer,Ligue 1,2011,False,,2011
FC Évian Thonon Gaillard,Jonathan Mensah,20.0,Ghana,Centre-Back,CB,700000.0,Udinese Calcio,Italy,0.0,in,summer,Ligue 1,2011,False,,2011
FC Évian Thonon Gaillard,Daniel Wass,22.0,Denmark,Right-Back,RB,2500000.0,Benfica,Portugal,0.0,in,summer,Ligue 1,2011,True,free loan,2011
FC Évian Thonon Gaillard,Steven Fula Pitu,17.0,France,Left-Back,LB,,Rodez AF,France,0.0,in,summer,Ligue 1,2011,False,,2011
FC Évian Thonon Gaillard,Christian Poulsen,31.0,Denmark,Defensive Midfield,DM,3000000.0,Liverpool,England,0.0,in,summer,Ligue 1,2011,False,,2011
FC Évian Thonon Gaillard,Jonathan Roufosse,26.0,France,Second Striker,SS,300000.0,Cannes,France,0.0,out,summer,Ligue 1,2011,False,,2011
FC Évian Thonon Gaillard,Mathieu Lafon,27.0,France,Central Midfield,CM,400000.0,Cannes,France,0.0,out,summer,Ligue 1,2011,False,,2011
FC Évian Thonon Gaillard,Antoine Ponroy,25.0,France,Centre-Back,CB,,Stade Lavallois,France,0.0,out,summer,Ligue 1,2011,False,,2011
FC Évian Thonon Gaillard,Pierre Bouby,27.0,France,Central Midfield,CM,600000.0,FC Metz,France,0.0,out,summer,Ligue 1,2011,False,,2011
FC Évian Thonon Gaillard,Oumar Pouye,23.0,Senegal,Centre-Forward,CF,600000.0,FC Metz,France,0.0,out,summer,Ligue 1,2011,False,,2011
FC Évian Thonon Gaillard,Pape Ibra M'Boup,23.0,Senegal,Centre-Back,CB,250000.0,AS Cherbourg,France,0.0,out,summer,Ligue 1,2011,False,,2011
FC Évian Thonon Gaillard,Caçapa,35.0,Brazil,Centre-Back,CB,400000.0,Avaí FC,Brazil,0.0,out,summer,Ligue 1,2011,False,,2011
FC Évian Thonon Gaillard,Patrick N'Tolla,23.0,Cameroon,Right-Back,RB,,Le Mont LS,Switzerland,,out,summer,Ligue 1,2011,False,,2011
FC Évian Thonon Gaillard,Patrick N'Tolla,23.0,France,midfield,midfield,,Le Mont LS,Switzerland,,out,summer,Ligue 1,2011,False,,2011
FC Évian Thonon Gaillard,Nicolas Goussé,35.0,France,Centre-Forward,CF,,Retired,,,out,summer,Ligue 1,2011,False,,2011
FC Évian Thonon Gaillard,Amaury Borel,24.0,France,Goalkeeper,GK,50000.0,Without Club,,,out,summer,Ligue 1,2011,False,,2011
