club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status,Year
MSV Duisburg,Thomas Gill,31.0,Norway,Goalkeeper,GK,,Sturm Graz,Austria,,in,summer,1 Bundesliga,1996,False,,1996
MSV Duisburg,Marino Sabbadini,26.0,Belgium,midfield,midfield,,RWD Molenbeek,Belgium,,in,summer,1 Bundesliga,1996,False,,1996
MSV Duisburg,Martin Pieckenhagen,24.0,Germany,Goalkeeper,GK,,Hansa Rostock,Germany,75000.0,out,summer,1 Bundesliga,1996,False,,1996
MSV Duisburg,Rainer Schütterle,30.0,Germany,Attacking Midfield,AM,,SV Ried,Austria,0.0,out,summer,1 Bundesliga,1996,False,,1996
MSV Duisburg,Javier López,21.0,Germany,defence,defence,,DSV 04,Germany,,out,summer,1 Bundesliga,1996,False,,1996
MSV Duisburg,Ferenc Schmidt,32.0,Germany,attack,attack,,Retired,,,out,summer,1 Bundesliga,1996,False,,1996
MSV Duisburg,Carsten Wolters,27.0,Germany,Right-Back,RB,,Bor. Dortmund,Germany,0.0,in,winter,1 Bundesliga,1996,False,,1996
MSV Duisburg,Tomislav Erceg,25.0,Croatia,Centre-Forward,CF,,Hajduk Split,Croatia,0.0,out,winter,1 Bundesliga,1996,False,,1996
MSV Duisburg,Alexander Löbe,23.0,Germany,Centre-Forward,CF,,VfB Lübeck,Germany,0.0,out,winter,1 Bundesliga,1996,False,,1996
MSV Duisburg,Marino Sabbadini,27.0,Belgium,midfield,midfield,,Athinaikos,Greece,,out,winter,1 Bundesliga,1996,False,,1996
SC Freiburg,Dieter Frey,23.0,Germany,Right-Back,RB,,FC Bayern,Germany,750000.0,in,summer,1 Bundesliga,1996,False,,1996
SC Freiburg,Stephan Marasek,26.0,Austria,Right Midfield,RM,,Rapid Vienna,Austria,0.0,in,summer,1 Bundesliga,1996,False,,1996
SC Freiburg,Michael Wagner,20.0,Austria,Central Midfield,CM,,Austria Vienna,Austria,0.0,in,summer,1 Bundesliga,1996,False,,1996
SC Freiburg,Marouene Guezmir,22.0,Tunisia,midfield,midfield,,Esperance,Tunisia,0.0,in,summer,1 Bundesliga,1996,False,,1996
SC Freiburg,Jens Todt,26.0,Germany,Defensive Midfield,DM,,Werder Bremen,Germany,1000000.0,out,summer,1 Bundesliga,1996,False,,1996
SC Freiburg,Michael Sternkopf,26.0,Germany,Right Midfield,RM,,Bor. M'gladbach,Germany,300000.0,in,winter,1 Bundesliga,1996,False,,1996
SC Freiburg,Michael Frontzeck,32.0,Germany,Left-Back,LB,,Man City,England,125000.0,in,winter,1 Bundesliga,1996,False,,1996
SV Werder Bremen,Andreas Herzog,27.0,Austria,Attacking Midfield,AM,,FC Bayern,Germany,2500000.0,in,summer,1 Bundesliga,1996,False,,1996
SV Werder Bremen,Jens Todt,26.0,Germany,Defensive Midfield,DM,,SC Freiburg,Germany,1000000.0,in,summer,1 Bundesliga,1996,False,,1996
SV Werder Bremen,Viktor Skrypnyk,26.0,Ukraine,Left-Back,LB,,Dnipro,Ukraine,900000.0,in,summer,1 Bundesliga,1996,False,,1996
SV Werder Bremen,Heimo Pfeifenberger,29.0,Austria,Right Winger,RW,,Casino Salzburg,Austria,750000.0,in,summer,1 Bundesliga,1996,False,,1996
SV Werder Bremen,Mario Basler,27.0,Germany,Right Midfield,RM,,FC Bayern,Germany,4100000.0,out,summer,1 Bundesliga,1996,False,,1996
SV Werder Bremen,Vladimir Beschastnykh,22.0,Russia,Centre-Forward,CF,,Racing,Spain,2000000.0,out,summer,1 Bundesliga,1996,False,,1996
SV Werder Bremen,Rodolfo Cardoso,27.0,Argentina,Attacking Midfield,AM,,Hamburger SV,Germany,350000.0,out,summer,1 Bundesliga,1996,True,loan with fee,1996
SV Werder Bremen,Gunnar Sauer,32.0,Germany,Sweeper,SW,,Hertha BSC,Germany,75000.0,out,summer,1 Bundesliga,1996,False,,1996
SV Werder Bremen,Erhan Albayrak,19.0,Turkey,Left Midfield,LM,,Kocaelispor,Turkey,0.0,out,summer,1 Bundesliga,1996,False,,1996
SV Werder Bremen,Ersan Dogu,24.0,Turkey,Centre-Forward,CF,,Galatasaray,Turkey,0.0,out,summer,1 Bundesliga,1996,False,,1996
SV Werder Bremen,Frank Neubarth,33.0,Germany,Centre-Forward,CF,,Retired,,,out,summer,1 Bundesliga,1996,False,,1996
SV Werder Bremen,Torsten Frings,20.0,Germany,Defensive Midfield,DM,,Alem. Aachen,Germany,100000.0,in,winter,1 Bundesliga,1996,False,,1996
SV Werder Bremen,Havard Flo,26.0,Norway,Centre-Forward,CF,,Aarhus GF,Denmark,,in,winter,1 Bundesliga,1996,False,,1996
SV Werder Bremen,Rodolfo Cardoso,27.0,Argentina,Attacking Midfield,AM,,Hamburger SV,Germany,350000.0,out,winter,1 Bundesliga,1996,True,loan with fee,1996
SV Werder Bremen,Mirko Votava,40.0,Germany,Defensive Midfield,DM,,VfB Oldenburg,Germany,0.0,out,winter,1 Bundesliga,1996,False,,1996
SV Werder Bremen,Júnior Baiano,26.0,Brazil,Centre-Back,CB,,Flamengo,Brazil,,out,winter,1 Bundesliga,1996,False,,1996
TSV 1860 Munich,Manfred Bender,30.0,Germany,Attacking Midfield,AM,,Karlsruher SC,Germany,750000.0,in,summer,1 Bundesliga,1996,False,,1996
TSV 1860 Munich,Ronny Ernst,20.0,Germany,Right-Back,RB,,Dynamo Dresden,Germany,400000.0,in,summer,1 Bundesliga,1996,False,,1996
TSV 1860 Munich,Marco Walker,26.0,Switzerland,Centre-Back,CB,,FC Basel,Switzerland,300000.0,in,summer,1 Bundesliga,1996,False,,1996
TSV 1860 Munich,Rayk Schröder,21.0,Germany,Right-Back,RB,,Union Berlin,Germany,125000.0,in,summer,1 Bundesliga,1996,False,,1996
TSV 1860 Munich,Jörg Böhme,22.0,Germany,Left Midfield,LM,,E. Frankfurt,Germany,100000.0,in,summer,1 Bundesliga,1996,False,,1996
TSV 1860 Munich,Michael Hofmann,23.0,Germany,Goalkeeper,GK,,SpVgg Bayreuth,Germany,0.0,in,summer,1 Bundesliga,1996,False,,1996
TSV 1860 Munich,Abédi Pelé,31.0,Ghana,Attacking Midfield,AM,,Torino,Italy,0.0,in,summer,1 Bundesliga,1996,False,,1996
TSV 1860 Munich,Jens Dowe,28.0,Germany,Left Midfield,LM,,Hamburger SV,Germany,1050000.0,out,summer,1 Bundesliga,1996,False,,1996
TSV 1860 Munich,Elvis Brajkovic,27.0,Croatia,Centre-Back,CB,,Chievo Verona,Italy,,out,summer,1 Bundesliga,1996,False,,1996
TSV 1860 Munich,Uwe Wolf,28.0,Germany,Centre-Back,CB,,Necaxa,Mexico,,out,summer,1 Bundesliga,1996,False,,1996
TSV 1860 Munich,Lutz Braun,30.0,Germany,Centre-Back,CB,,Dynamo Dresden,Germany,,out,summer,1 Bundesliga,1996,False,,1996
TSV 1860 Munich,Uwe Igler,31.0,Germany,Centre-Forward,CF,,VfL Kirchheim,Germany,,out,summer,1 Bundesliga,1996,False,,1996
TSV 1860 Munich,Thomas Schmidt,30.0,Germany,Sweeper,SW,,Retired,,,out,summer,1 Bundesliga,1996,False,,1996
TSV 1860 Munich,René Rydlewicz,22.0,Germany,Right Midfield,RM,,Bay. Leverkusen,Germany,0.0,out,summer,1 Bundesliga,1996,True,end of loan,1996
TSV 1860 Munich,Matthew Okoh,24.0,United States,Centre-Forward,CF,,SSV Reutlingen,Germany,0.0,in,winter,1 Bundesliga,1996,False,,1996
TSV 1860 Munich,Alexander Kutschera,28.0,Germany,Centre-Back,CB,,E. Frankfurt,Germany,,out,winter,1 Bundesliga,1996,False,,1996
VfB Stuttgart,Zvonimir Soldo,28.0,Croatia,Defensive Midfield,DM,,Croatia Zagreb,Croatia,1000000.0,in,summer,1 Bundesliga,1996,False,,1996
VfB Stuttgart,Sébastien Fournier,25.0,Switzerland,Defensive Midfield,DM,,FC Sion,Switzerland,1000000.0,in,summer,1 Bundesliga,1996,False,,1996
VfB Stuttgart,Franz Wohlfahrt,32.0,Austria,Goalkeeper,GK,,Austria Vienna,Austria,1000000.0,in,summer,1 Bundesliga,1996,False,,1996
VfB Stuttgart,Matthias Hagner,21.0,Germany,Right Midfield,RM,,E. Frankfurt,Germany,450000.0,in,summer,1 Bundesliga,1996,False,,1996
VfB Stuttgart,Thorsten Legat,27.0,Germany,Left Midfield,LM,,E. Frankfurt,Germany,450000.0,in,summer,1 Bundesliga,1996,False,,1996
VfB Stuttgart,Kristijan Djordjevic,20.0,Serbia,Right Midfield,RM,,SSV Reutlingen,Germany,125000.0,in,summer,1 Bundesliga,1996,False,,1996
VfB Stuttgart,Marijo Maric,19.0,Croatia,Centre-Forward,CF,,TSF Ditzingen,Germany,75000.0,in,summer,1 Bundesliga,1996,False,,1996
VfB Stuttgart,Sreto Ristic,20.0,Serbia,Centre-Forward,CF,,SSV Reutlingen,Germany,0.0,in,summer,1 Bundesliga,1996,False,,1996
VfB Stuttgart,Radoslaw Gilewicz,25.0,Poland,Centre-Forward,CF,,FC St. Gallen,Switzerland,,in,summer,1 Bundesliga,1996,False,,1996
VfB Stuttgart,Axel Kruse,28.0,Germany,Centre-Forward,CF,,Hertha BSC,Germany,600000.0,out,summer,1 Bundesliga,1996,False,,1996
VfB Stuttgart,Helgi Sigurdsson,21.0,Iceland,Centre-Forward,CF,,TeBe Berlin,Germany,100000.0,out,summer,1 Bundesliga,1996,False,,1996
VfB Stuttgart,Sascha Maier,22.0,Germany,attack,attack,,SSV Reutlingen,Germany,0.0,out,summer,1 Bundesliga,1996,False,,1996
VfB Stuttgart,Michael Bochtler,20.0,Germany,Left-Back,LB,,FC St. Pauli,Germany,0.0,out,summer,1 Bundesliga,1996,True,free loan,1996
VfB Stuttgart,Günther Schäfer,34.0,Germany,Centre-Back,CB,,Arm. Bielefeld,Germany,,out,summer,1 Bundesliga,1996,False,,1996
VfB Stuttgart,Slobodan Dubajic,33.0,Serbia,Sweeper,SW,,Zeytinburnuspor,Turkey,,out,summer,1 Bundesliga,1996,False,,1996
VfB Stuttgart,Joseph Addo,24.0,Ghana,Centre-Back,CB,,Sparta R.,Netherlands,,out,summer,1 Bundesliga,1996,False,,1996
VfB Stuttgart,Marcus Ziegler,22.0,Germany,attack,attack,,SSV Ulm 1846,Germany,,out,summer,1 Bundesliga,1996,False,,1996
VfB Stuttgart,Radoslaw Gilewicz,25.0,Poland,Centre-Forward,CF,,FC St. Gallen,Switzerland,0.0,out,summer,1 Bundesliga,1996,True,end of loan,1996
VfB Stuttgart,Thorsten Legat,27.0,Germany,Left Midfield,LM,,E. Frankfurt,Germany,0.0,out,summer,1 Bundesliga,1996,True,end of loan,1996
VfB Stuttgart,Krisztián Lisztes,20.0,Hungary,Attacking Midfield,AM,,Ferencváros,Hungary,270000.0,in,winter,1 Bundesliga,1996,False,,1996
VfB Stuttgart,Thorsten Walther,24.0,Germany,Goalkeeper,GK,,F. Düsseldorf,Germany,60000.0,out,winter,1 Bundesliga,1996,False,,1996
VfB Stuttgart,Franco Foda,30.0,Germany,Sweeper,SW,,FC Basel,Switzerland,0.0,out,winter,1 Bundesliga,1996,False,,1996
VfB Stuttgart,Michael Oelkuch,23.0,Germany,Attacking Midfield,AM,,Greuther Fürth,Germany,0.0,out,winter,1 Bundesliga,1996,False,,1996
VfL Bochum,Georgi Donkov,26.0,Bulgaria,Centre-Forward,CF,,CSKA Sofia,Bulgaria,1500000.0,in,summer,1 Bundesliga,1996,False,,1996
VfL Bochum,Zoran Mamic,24.0,Croatia,Centre-Back,CB,,Croatia Zagreb,Croatia,125000.0,in,summer,1 Bundesliga,1996,False,,1996
VfL Bochum,Olaf Schreiber,26.0,Germany,Left Midfield,LM,,FSV Zwickau,Germany,0.0,in,summer,1 Bundesliga,1996,False,,1996
VfL Bochum,Karsten Hutwelker,24.0,Germany,Left Midfield,LM,,Carl Zeiss Jena,Germany,0.0,in,summer,1 Bundesliga,1996,False,,1996
VfL Bochum,Daniel Winkler,22.0,Germany,Centre-Forward,CF,,Pfeddersheim,Germany,50000.0,in,summer,1 Bundesliga,1996,False,,1996
VfL Bochum,Engibar Engibarov,24.0,Bulgaria,Centre-Back,CB,,CSKA Sofia,Bulgaria,,in,summer,1 Bundesliga,1996,False,,1996
VfL Bochum,Jörg Schwanke,27.0,Germany,Defensive Midfield,DM,,LR Ahlen,Germany,0.0,out,summer,1 Bundesliga,1996,False,,1996
VfL Bochum,Robert Matiebel,22.0,Germany,Attacking Midfield,AM,,Hamburger SV II,Germany,0.0,out,summer,1 Bundesliga,1996,False,,1996
VfL Bochum,Thorsten Schmugge,24.0,Germany,Right Midfield,RM,,Hibernian FC,Scotland,,out,summer,1 Bundesliga,1996,False,,1996
VfL Bochum,Yves Gaugler,27.0,Germany,attack,attack,,Eintracht Trier,Germany,,out,summer,1 Bundesliga,1996,False,,1996
VfL Bochum,Andreas Wieczorek,22.0,Germany,midfield,midfield,,Spfr. Siegen,Germany,,out,summer,1 Bundesliga,1996,False,,1996
VfL Bochum,Frank Heinemann,31.0,Germany,Defensive Midfield,DM,,Career break,,,out,summer,1 Bundesliga,1996,False,,1996
VfL Bochum,Holger Aden,30.0,Germany,attack,attack,,Retired,,,out,summer,1 Bundesliga,1996,False,,1996
VfL Bochum,Andrzej Rudy,31.0,Poland,Attacking Midfield,AM,,Lierse SK,Belgium,0.0,out,winter,1 Bundesliga,1996,False,,1996
VfL Bochum,Engibar Engibarov,25.0,Bulgaria,Centre-Back,CB,,Slavia Sofia,Bulgaria,,out,winter,1 Bundesliga,1996,False,,1996
1. FC Köln,Dirk Schuster,29.0,Germany,Centre-Back,CB,,Karlsruher SC,Germany,750000.0,in,summer,1 Bundesliga,1997,False,,1997
1. FC Köln,Aleksandr Rychkov,22.0,Russia,Attacking Midfield,AM,,Loko Moscow,Russia,600000.0,in,summer,1 Bundesliga,1997,False,,1997
1. FC Köln,Andreas Menger,24.0,Germany,Goalkeeper,GK,,Greuther Fürth,Germany,0.0,in,summer,1 Bundesliga,1997,False,,1997
1. FC Köln,René Tretschok,28.0,Germany,Defensive Midfield,DM,,Bor. Dortmund,Germany,0.0,in,summer,1 Bundesliga,1997,False,,1997
1. FC Köln,Khodadad Azizi,26.0,Iran,Centre-Forward,CF,,Piroozi FC,Iran,0.0,in,summer,1 Bundesliga,1997,False,,1997
1. FC Köln,Dennis Vogt,19.0,Germany,Central Midfield,CM,,B. Dortmund II,Germany,0.0,in,summer,1 Bundesliga,1997,False,,1997
1. FC Köln,Sebastian Selke,23.0,Germany,Goalkeeper,GK,,Lüneburger SK,Germany,0.0,in,summer,1 Bundesliga,1997,False,,1997
1. FC Köln,Luciano Emílio,18.0,Brazil,Centre-Forward,CF,,Rio Branco-SP,Brazil,,in,summer,1 Bundesliga,1997,False,,1997
1. FC Köln,Goran Vucevic,26.0,Croatia,Central Midfield,CM,,FC Barcelona,Spain,,in,summer,1 Bundesliga,1997,False,,1997
1. FC Köln,Sunday Oliseh,22.0,Nigeria,Defensive Midfield,DM,,Ajax,Netherlands,2300000.0,out,summer,1 Bundesliga,1997,False,,1997
1. FC Köln,Dieter Schönberger,24.0,Germany,Defensive Midfield,DM,,Spfr. Siegen,Germany,0.0,out,summer,1 Bundesliga,1997,False,,1997
1. FC Köln,Tomasz Zdebel,24.0,Poland,Defensive Midfield,DM,,Lierse SK,Belgium,0.0,out,summer,1 Bundesliga,1997,False,,1997
1. FC Köln,Janusz Dziwior,22.0,Poland,Centre-Back,CB,,FC Gütersloh,Germany,0.0,out,summer,1 Bundesliga,1997,False,,1997
1. FC Köln,Patrick Weiser,25.0,Germany,Left-Back,LB,,Stade Rennais,France,0.0,out,summer,1 Bundesliga,1997,False,,1997
1. FC Köln,Rico Steinmann,29.0,Germany,Right Midfield,RM,,Twente FC,Netherlands,,out,summer,1 Bundesliga,1997,False,,1997
1. FC Köln,Stefan Kohn,31.0,Germany,Centre-Forward,CF,,OGC Nice,France,,out,summer,1 Bundesliga,1997,False,,1997
1. FC Köln,Daniel Eschbach,23.0,Germany,Goalkeeper,GK,,Energie Cottbus,Germany,,out,summer,1 Bundesliga,1997,False,,1997
1. FC Köln,Antonio Ananiev,32.0,Bulgaria,Goalkeeper,GK,,VfB Leipzig,Germany,,out,summer,1 Bundesliga,1997,False,,1997
1. FC Köln,Martin Braun,28.0,Germany,Right Midfield,RM,,Rapid Vienna,Austria,,out,summer,1 Bundesliga,1997,False,,1997
1. FC Köln,Markus Münch,25.0,Germany,Left-Back,LB,,FC Bayern,Germany,500000.0,in,winter,1 Bundesliga,1997,True,loan with fee,1997
1. FC Köln,Dennis Grassow,26.0,Germany,Centre-Back,CB,,FC Bayern,Germany,,in,winter,1 Bundesliga,1997,False,,1997
1. FC Köln,Tuncay Nadaroglu,23.0,Germany,Centre-Back,CB,,Bursaspor,Turkey,150000.0,out,winter,1 Bundesliga,1997,False,,1997
1.FC Kaiserslautern,Ciriaco Sforza,27.0,Switzerland,Central Midfield,CM,,Inter,Italy,3300000.0,in,summer,1 Bundesliga,1997,False,,1997
1.FC Kaiserslautern,Andreas Buck,29.0,Germany,Right Midfield,RM,,VfB Stuttgart,Germany,450000.0,in,summer,1 Bundesliga,1997,False,,1997
1.FC Kaiserslautern,Marian Hristov,23.0,Bulgaria,Defensive Midfield,DM,,Levski Sofia,Bulgaria,400000.0,in,summer,1 Bundesliga,1997,False,,1997
1.FC Kaiserslautern,Michael Ballack,20.0,Germany,Central Midfield,CM,,Chemnitzer FC,Germany,75000.0,in,summer,1 Bundesliga,1997,False,,1997
1.FC Kaiserslautern,Stefan Ertl,28.0,Germany,Centre-Forward,CF,,Pfeddersheim,Germany,0.0,in,summer,1 Bundesliga,1997,False,,1997
1.FC Kaiserslautern,Petr Kouba,28.0,Czech Republic,Goalkeeper,GK,,Dep. La Coruña,Spain,,in,summer,1 Bundesliga,1997,False,,1997
1.FC Kaiserslautern,Cem Karaca,21.0,Turkey,Defensive Midfield,DM,,FC St. Pauli,Germany,0.0,out,summer,1 Bundesliga,1997,False,,1997
1.FC Kaiserslautern,Wynton Rufer,34.0,New Zealand,Centre-Forward,CF,,Central United,New Zealand,0.0,out,summer,1 Bundesliga,1997,False,,1997
1.FC Kaiserslautern,Matthias Keller,22.0,Germany,Right Midfield,RM,,SV Meppen,Germany,0.0,out,summer,1 Bundesliga,1997,False,,1997
1.FC Kaiserslautern,Uwe Wegmann,33.0,Germany,Centre-Forward,CF,,FC Lugano,Switzerland,0.0,out,summer,1 Bundesliga,1997,False,,1997
1.FC Kaiserslautern,Frank Greiner,31.0,Germany,Right Midfield,RM,,VfL Wolfsburg,Germany,0.0,out,summer,1 Bundesliga,1997,False,,1997
1.FC Kaiserslautern,Lajos Szűcs,24.0,Hungary,Goalkeeper,GK,,Újpest,Hungary,300000.0,in,winter,1 Bundesliga,1997,False,,1997
1.FC Kaiserslautern,János Hrutka,23.0,Hungary,Centre-Back,CB,,Ferencváros,Hungary,300000.0,in,winter,1 Bundesliga,1997,False,,1997
1.FC Kaiserslautern,Petr Kouba,28.0,Czech Republic,Goalkeeper,GK,,Viktoria Zizkov,Czech Republic,,out,winter,1 Bundesliga,1997,False,,1997
Arminia Bielefeld,Adalbert Zafirov,27.0,Bulgaria,Centre-Back,CB,,CSKA Sofia,Bulgaria,0.0,in,summer,1 Bundesliga,1997,False,,1997
Arminia Bielefeld,Bernd Eigner,25.0,Germany,Centre-Back,CB,,FC St. Pauli,Germany,0.0,in,summer,1 Bundesliga,1997,False,,1997
Arminia Bielefeld,Karsten Bremke,26.0,Germany,Centre-Back,CB,,VfB Fichte,Germany,0.0,in,summer,1 Bundesliga,1997,False,,1997
Arminia Bielefeld,Ali Daei,28.0,Iran,Centre-Forward,CF,,Al-Sadd SC,Qatar,,in,summer,1 Bundesliga,1997,False,,1997
Arminia Bielefeld,Michael Sternkopf,27.0,Germany,Right Midfield,RM,,SC Freiburg,Germany,,in,summer,1 Bundesliga,1997,False,,1997
Arminia Bielefeld,Karim Bagheri,23.0,Iran,Defensive Midfield,DM,,Piroozi FC,Iran,,in,summer,1 Bundesliga,1997,False,,1997
Arminia Bielefeld,Dejan Milosevic,19.0,Australia,Goalkeeper,GK,,Cosmos Canberra,Australia,,in,summer,1 Bundesliga,1997,False,,1997
Arminia Bielefeld,Michael Molata,24.0,Germany,Centre-Back,CB,,Hamburger SV,Germany,400000.0,out,summer,1 Bundesliga,1997,False,,1997
Arminia Bielefeld,Markos Rainer Rauffmann,30.0,Cyprus,Centre-Forward,CF,,Omonia Nikosia,Cyprus,0.0,out,summer,1 Bundesliga,1997,False,,1997
Arminia Bielefeld,Fritz Walter,36.0,Germany,Centre-Forward,CF,,SSV Ulm 1846,Germany,0.0,out,summer,1 Bundesliga,1997,False,,1997
Arminia Bielefeld,Ralf Voigt,31.0,Germany,Centre-Back,CB,,SV Meppen,Germany,0.0,out,summer,1 Bundesliga,1997,False,,1997
Arminia Bielefeld,Hayden Foxe,20.0,Australia,Centre-Back,CB,,Sanf. Hiroshima,Japan,,out,summer,1 Bundesliga,1997,False,,1997
Arminia Bielefeld,Thomas von Heesen,35.0,Germany,Attacking Midfield,AM,,Retired,,,out,summer,1 Bundesliga,1997,False,,1997
Arminia Bielefeld,Georg Koch,25.0,Germany,Goalkeeper,GK,,PSV Eindhoven,Netherlands,0.0,in,winter,1 Bundesliga,1997,False,,1997
Arminia Bielefeld,Karsten Bremke,26.0,Germany,Centre-Back,CB,,VfB Fichte,Germany,0.0,in,winter,1 Bundesliga,1997,False,,1997
Arminia Bielefeld,René Rydlewicz,24.0,Germany,Right Midfield,RM,,Bay. Leverkusen,Germany,,in,winter,1 Bundesliga,1997,False,,1997
Arminia Bielefeld,Josef Ivanovic,24.0,Germany,Centre-Forward,CF,,SV Meppen,Germany,0.0,out,winter,1 Bundesliga,1997,False,,1997
Arminia Bielefeld,Bernd Eigner,25.0,Germany,Centre-Back,CB,,Hannover 96,Germany,0.0,out,winter,1 Bundesliga,1997,False,,1997
Arminia Bielefeld,Dejan Milosevic,19.0,Australia,Goalkeeper,GK,,Preußen Münster,Germany,0.0,out,winter,1 Bundesliga,1997,True,free loan,1997
Bayer 04 Leverkusen,Paulo Rink,24.0,Germany,Centre-Forward,CF,,Atlético-PR,Brazil,4000000.0,in,summer,1 Bundesliga,1997,False,,1997
Bayer 04 Leverkusen,Émerson,21.0,Brazil,Defensive Midfield,DM,,Grêmio,Brazil,3500000.0,in,summer,1 Bundesliga,1997,False,,1997
Bayer 04 Leverkusen,Stefan Beinlich,25.0,Germany,Attacking Midfield,AM,,Hansa Rostock,Germany,1250000.0,in,summer,1 Bundesliga,1997,False,,1997
Bayer 04 Leverkusen,Martin Frydek,28.0,Czech Republic,Central Midfield,CM,,Sparta Prague,Czech Republic,800000.0,in,summer,1 Bundesliga,1997,False,,1997
Bayer 04 Leverkusen,Boris Zivkovic,21.0,Croatia,Right-Back,RB,,Hrv Dragovoljac,Croatia,615000.0,in,summer,1 Bundesliga,1997,False,,1997
Bayer 04 Leverkusen,Dirk Lottner,25.0,Germany,Attacking Midfield,AM,,SC Fortuna Köln,Germany,400000.0,in,summer,1 Bundesliga,1997,False,,1997
Bayer 04 Leverkusen,Thomas Reichenberger,22.0,Germany,Centre-Forward,CF,,SV Wehen,Germany,0.0,in,summer,1 Bundesliga,1997,False,,1997
Bayer 04 Leverkusen,Jörg Schmadtke,33.0,Germany,Goalkeeper,GK,,SC Freiburg,Germany,,in,summer,1 Bundesliga,1997,False,,1997
Bayer 04 Leverkusen,Zé Elias,20.0,Brazil,Central Midfield,CM,,Inter,Italy,5600000.0,out,summer,1 Bundesliga,1997,False,,1997
Bayer 04 Leverkusen,Paulo Sérgio,28.0,Brazil,Left Winger,LW,,AS Roma,Italy,3500000.0,out,summer,1 Bundesliga,1997,False,,1997
Bayer 04 Leverkusen,Claudio Reyna,23.0,United States,Central Midfield,CM,,VfL Wolfsburg,Germany,750000.0,out,summer,1 Bundesliga,1997,False,,1997
Bayer 04 Leverkusen,Lars Leese,27.0,Germany,Goalkeeper,GK,,Barnsley FC,England,375000.0,out,summer,1 Bundesliga,1997,False,,1997
Bayer 04 Leverkusen,Mike Rietpietsch,23.0,Germany,Right Midfield,RM,,F. Düsseldorf,Germany,0.0,out,summer,1 Bundesliga,1997,False,,1997
Bayer 04 Leverkusen,Bent Skammelsrud,31.0,Norway,Defensive Midfield,DM,,Rosenborg,Norway,,out,summer,1 Bundesliga,1997,False,,1997
Bayer 04 Leverkusen,Adam Ledwon,23.0,Poland,Defensive Midfield,DM,,GKS Katowice,Poland,0.0,in,winter,1 Bundesliga,1997,False,,1997
Bayer 04 Leverkusen,Bent Skammelsrud,31.0,Norway,Defensive Midfield,DM,,Rosenborg,Norway,,in,winter,1 Bundesliga,1997,False,,1997
Bayer 04 Leverkusen,Andreas Neuendorf,22.0,Germany,Central Midfield,CM,,Hertha BSC,Germany,1100000.0,out,winter,1 Bundesliga,1997,False,,1997
Bayer 04 Leverkusen,René Rydlewicz,24.0,Germany,Right Midfield,RM,,Arm. Bielefeld,Germany,,out,winter,1 Bundesliga,1997,False,,1997
Bayern Munich,Giovane Elber,24.0,Brazil,Centre-Forward,CF,,VfB Stuttgart,Germany,6500000.0,in,summer,1 Bundesliga,1997,False,,1997
Bayern Munich,Bixente Lizarazu,27.0,France,Left-Back,LB,,Athletic,Spain,4500000.0,in,summer,1 Bundesliga,1997,False,,1997
Bayern Munich,Thorsten Fink,29.0,Germany,Defensive Midfield,DM,,Karlsruher SC,Germany,2500000.0,in,summer,1 Bundesliga,1997,False,,1997
Bayern Munich,Michael Tarnat,27.0,Germany,Left-Back,LB,,Karlsruher SC,Germany,2400000.0,in,summer,1 Bundesliga,1997,False,,1997
Bayern Munich,Dennis Grassow,25.0,Germany,Centre-Back,CB,,Unterhaching,Germany,0.0,in,summer,1 Bundesliga,1997,False,,1997
Bayern Munich,Christian Ziege,25.0,Germany,Left Midfield,LM,,Milan,Italy,5130000.0,out,summer,1 Bundesliga,1997,False,,1997
Bayern Munich,Oliver Kreuzer,31.0,Germany,Centre-Back,CB,,FC Basel,Switzerland,400000.0,out,summer,1 Bundesliga,1997,False,,1997
Bayern Munich,Marcel Witeczek,28.0,Germany,Centre-Forward,CF,,Bor. M'gladbach,Germany,0.0,out,summer,1 Bundesliga,1997,False,,1997
Bayern Munich,Jürgen Klinsmann,32.0,Germany,Centre-Forward,CF,,Sampdoria,Italy,0.0,out,summer,1 Bundesliga,1997,False,,1997
Bayern Munich,Markus Oberleitner,23.0,Germany,Attacking Midfield,AM,,Unterhaching,Germany,,out,summer,1 Bundesliga,1997,False,,1997
Bayern Munich,Markus Münch,25.0,Germany,Left-Back,LB,,1. FC Köln,Germany,500000.0,out,winter,1 Bundesliga,1997,True,loan with fee,1997
Bayern Munich,Dennis Grassow,26.0,Germany,Centre-Back,CB,,1. FC Köln,Germany,,out,winter,1 Bundesliga,1997,False,,1997
Borussia Dortmund,Karl-Heinz Riedle,31.0,Germany,Centre-Forward,CF,,Liverpool,England,2500000.0,out,summer,1 Bundesliga,1997,False,,1997
Borussia Dortmund,René Tretschok,28.0,Germany,Defensive Midfield,DM,,1. FC Köln,Germany,0.0,out,summer,1 Bundesliga,1997,False,,1997
Borussia Dortmund,Harry Decheiver,27.0,Netherlands,Centre-Forward,CF,,FC Utrecht,Netherlands,2800000.0,in,winter,1 Bundesliga,1997,False,,1997
Borussia Dortmund,Manfred Binz,32.0,Germany,Sweeper,SW,,Brescia,Italy,0.0,in,winter,1 Bundesliga,1997,False,,1997
Borussia Dortmund,Paulo Sousa,27.0,Portugal,Central Midfield,CM,,Inter,Italy,7600000.0,out,winter,1 Bundesliga,1997,False,,1997
